datetime,text,likes 
2019-12-23 19:42:22,Donald Trump should release his taxes or shut up about corruption.,8371
2019-12-23 17:16:11,"After the most corrupt administration in modern American history, the next president faces a big task: restoring faith in American government. We must root out corruption and ensure our government works for the people — not the powerful.

JOEBIDEN.COM
Plan for a Government that Works For the People | Joe Biden",1656
2019-12-23 03:35:50,Dr. Jill Biden and I send our warm wishes to everyone celebrating Hanukkah in the United States and around the world. Chag Sameach!,3393
2019-12-23 02:35:35,"We are in a battle for the soul of this nation. We can’t sit by while hate crimes surge — fueled by a president who fans the flames of white nationalism. It’s up to all of us to reject intolerance in all its forms and give hate no safe harbor.

CNN.COM
Iowa woman said she ran over a 14-year-old girl because she 'was a Mexican,' police say",2055
2019-12-22 22:04:54,"If Donald Trump ever makes you feel like this, chip in $5 to help us get him out of the White House: https://joe.link/2Mkz9xs",1432
2019-12-22 20:07:49,I’ve dedicated my life to public service. We need a president who honors that duty.,3496
2019-12-22 01:50:21,"If anyone has reason to be angry with Republicans, it’s me. I have no love for them after the way they’ve attacked me and my family. But we have to unite this country and get things done.",2743
2019-12-21 20:07:29,"We have to rebuild the backbone of this country — the middle class. And this time, we have to ensure everyone comes along.",2863
2019-12-20 06:08:31,"We had a great night at tonight’s #DemDebate, and I really appreciate your support. Let’s keep this momentum going — if you can, chip in $5 to help fuel our campaign now: https://joe.link/34BoDZj",2840
2019-12-20 05:55:17,We've got to level with the American people. Don't play games with them. Tell them the truth and be authentic.,2398
2019-12-20 04:50:29,"I just stepped off tonight's #DemDebate stage, where I discussed my bold vision for our future and how I'll deliver real change for American families. It was a great night, but now I need your help – chip in $5 to keep our momentum going:

SECURE.ACTBLUE.COM
Chip in to elect Joe Biden",1254
2019-12-20 04:44:46,"I’ve worked my whole life to overcome a stutter. And it’s my great honor to mentor kids who have experienced the same. It’s called empathy. Look it up.

If you believe we need to bring empathy back to the White House chip in $5: https://joe.link/2S7QA8p",15425
2019-12-20 04:23:27,"Let’s be clear — Medicare for All not only ends private health coverage, it eliminates millions of jobs, and increases taxes on the middle class. #DemDebate",2604
2019-12-20 04:00:48,"I refuse to accept the notion that we can never get to a place where we have cooperation again. If that’s the case, we’re dead as a country. When we can’t convince them, we have to go out and beat them. #DemDebate",2686
2019-12-20 03:11:39,"The middle class is getting killed. 40% of farmers in the midwest couldn’t pay their bills last year. We have to make sure the middle class has a shot, and that’s why we must change this Presidency now. #DemDebate",2371
2019-12-20 02:53:50,If anyone has reason to be angry with the Republicans and not want to cooperate it's me.,5938
2019-12-20 02:48:37,We need to restore integrity to the office of the Presidency. And it's time we got that underway. #DemDebate,1939
2019-12-20 02:09:15,"The House carried out its constitutional duty in impeaching Donald Trump. Regardless of the outcome in the Senate, we must stay focused on doing everything we can to ensure he doesn’t get elected to a second term. Join us:

JOEBIDEN.COM
Join the Team",1190
2019-12-20 00:40:16,The defining characteristic of the Trump Administration is the abuse of power.,4495
2019-12-19 23:06:01,"Joe Burrow worked hard to reach the pinnacle of college football, but he never forgot the everyday struggle of the community he came from. Joe - your humility is inspiring. Thank you for reminding us to never forget those less fortunate than us.

CBSNEWS.COM
More than $200,000 raised for Ohio food pantry after Heisman Trophy winner Joe Burrow's acceptance speech",1456
2019-12-19 18:44:56,"John Dingell was an American patriot and a selfless public servant — and Debbie Dingell has carried his legacy in the House with grace and dignity. This is equally as cruel as it is pathetic, and it is beyond unconscionable that our President would behave this way.

WASHINGTONPOST.COM
After Trump suggests John Dingell is in hell, Rep. Debbie Dingell says: ‘My family’s still hurting’",4565
2019-12-19 17:05:42,"Donald Trump failed to repeal the ACA in Congress. Now he has turned to the courts to sabotage it — and is threatening protections for more than 100 million people with pre-existing conditions in the process. We need to protect Obamacare — and build on it.

USATODAY.COM
Federal appeals court strikes down key part of Affordable Care Act",703
2019-12-19 15:35:23,"With just 46 days until the Iowa Caucus, we need your help to talk with voters across the country about what's at stake in this election. You can make a difference from wherever you live by going to https://joebiden.com/take-action/ to get involved.

JOEBIDEN.COM
Get Involved With Joe Biden's Campaign | Joe Biden",918
2019-12-19 02:57:43,"Today, for the third time in our country's history, the House of Representatives voted to impeach a sitting president for ""high crimes and misdemeanors.""

This is not a moment for celebration or aggressive partisan point-scoring, but a sobering reminder that the defining characteristic of Donald Trump's presidency is the abuse of power.

In broad daylight, in front of the whole world, this president indicted himself. He used his power as the head of state to coerce a foreign government into interfering in our elections on his behalf. And once he was caught in the act, he stood on the South Lawn of the White House in front of TV cameras and asked another foreign government to do the same.

He did it all because he was afraid of how badly I will beat him next November.

I have said all along that Congress' job is to investigate the President's misdeeds and proceed accordingly. My job is to make the case why he shouldn't be re-elected for another term regardless of the outcome.

The Republican-controlled Senate seems poised to vote their politics over their conscience and acquit President Trump. Which means Donald Trump may feel empowered to once again abuse his power in pursuit of his re-election. He will continue to do anything he can to make sure he does not have to face me at the ballot box next November.

This is about more than Trump’s attempts to fabricate an international scandal around me and my family to hurt my candidacy. It’s about the way a commander in chief should act. Witness after witness, hearing after hearing, it’s clear that Donald Trump has violated his oath of office and betrayed our nation.

It is now our job to make sure he's not given four more years to do it again.",10300
2019-12-19 01:51:20,"Every day that Donald Trump sits in the Oval Office, he proves how morally unfit he is to lead our country. We must make him a one-term president.",5672
2019-12-19 01:00:53,"We have to rebuild the backbone of this country — the middle class. And this time, we’re going to ensure that everyone comes along.",1658
2019-12-19 00:00:41,"We should be dedicating America’s brightest minds to solving the gun violence epidemic. This funding for research on the causes and prevention of gun violence is long overdue.

NBCNEWS.COM
Millions for gun safety research approved by Congress for first time in decades",924
2019-12-18 23:17:55,"Hate didn’t begin with Donald Trump, and it won’t end with him. But this is a defining moment in our nation’s history. A moment where we are once again called to fight against the same forces of hate and intolerance that we've battled throughout history.

MEDIUM.COM
Statement from Vice President Joe Biden on the Rise of Anti-Semitism and the Battle for the Soul…",2127
2019-12-18 19:50:05,"Glad to hear UNITE HERE 11 and Sodexo reached a tentative agreement that provides workers with the wages and benefits they deserve. I look forward to joining the debate tomorrow to discuss how I'll strengthen our unions and build an inclusive middle class.

CNBC.COM
Tentative deal reached to end labor dispute that threatened 2020 Democratic debate",834
2019-12-18 18:57:51,"It's about time that federal workers get paid parental leave. Congratulations to Senator Schatz and Congresswoman Maloney for pushing this bill over the finish line in Congress.

It is long past time that every American has 12 weeks of paid leave to address their own health needs or care for any of their loved ones.

MSNBC.COM
Senate passes paid family leave for federal workers",1162
2019-12-18 17:12:56,We need a president our children can look up to.,2627
2019-12-18 02:04:04,Former Secretary of State John Kerry is a patriot who has dedicated his life to serving our country. I'm lucky to call him a friend and honored to have his endorsement.,5531
2019-12-17 23:10:59,"Let’s call this what it is: a right-wing effort to influence our elections and make it harder for folks to vote. We have to fight these partisan attacks on our democracy and ensure everyone can make their voice heard at the ballot box.

NYTIMES.COM
Wisconsin Judge Says State Must Purge 200,000 Voter Registrations",1027
2019-12-17 18:31:46,There is no time to waste when it comes to addressing the existential threat of climate change. We need a president who is ready on day one to rally the world to meet the urgency of this crisis.,1290
2019-12-17 16:28:50,"If Donald Trump is re-elected, he will fundamentally alter the character of this nation forever. We can't let that happen.",6927
2019-12-17 03:46:07,"Amazon, Netflix, General Motors, Chevron, Starbucks, and 86 other corporations paid less in federal income taxes than you did last year. It's wrong — and it needs to end.

It's time corporations pay their fair share.

CNBC.COM
These 91 companies paid no federal taxes in 2018",4060
2019-12-17 03:10:59,"I promise you that Dr. Jill Biden and I will be the best partners and fiercest advocates in the White House for our educators and students. It’s past time we support our educators by giving them the pay and dignity they deserve and ensure every kid gets a fair shot — regardless of zip code, parents’ income, race, or disability.",2658
2019-12-17 02:05:57,We must take on the NRA and get these weapons of war off our streets.,3561
2019-12-16 23:08:12,This same poll has you losing to me by 7 points.,7852
2019-12-16 22:02:13,"I'm grateful to have the support of Birmingham Mayor Randall Woodfin. It's time we come together and remember who we are as Americans: we treat each other with dignity, we give hate no safe harbor, and we leave nobody behind.",1741
2019-12-16 21:21:50,"As president, I’ll partner with American farmers to combat climate change and make U.S. agriculture the first in the world to achieve net-zero emissions — all while giving farmers a new source of income in the process.

JoeBiden.com/Climate",1717
2019-12-16 19:48:58,"These kids and their families suffered unimaginable horror and loss. This past weekend—seven years to the day of the Sandy Hook massacre—they won the state championship.

They give me hope, and can teach us all a lesson about resilience in the face of tragedy.

WASHINGTONPOST.COM
On anniversary of Sandy Hook shooting, a glorious touchdown brightens Newtown’s spirits",2607
2019-12-16 04:05:22,"The administration should extend the deadline, plain and simple. This is personal to me. We can’t let Trump sabotage Obamacare — and prevent thousands of people from getting care.

If you can't access http://healthcare.gov and want to #GetCovered, call (800) 318-2596.",1283
2019-12-16 02:00:04,"Health care is personal for me — like it is for so many Americans. That’s why I’ll never stop fighting to ensure everyone has the peace of mind that comes with quality, affordable health care.",44060
2019-12-16 00:30:35,"We gotta beat Trump next year, and we’ll need a strong, strategic ground game run by top-notch organizers to make it happen — the Democratic Party is already building it through Organizing Corps 2020. Send in your application ASAP: https://www.organizingcorps2020.com/ #OC2020

ORGANIZINGCORPS2020.COM
Organizing Corps 2020",726
2019-12-15 23:22:17,"Today is the last day of Obamacare's open enrollment for 2020 coverage! Head to HealthCare.gov to find an affordable, quality plan that works best for you. #GetCovered

HEALTHCARE.GOV
Get 2020 health coverage. Health Insurance Marketplace",189
2019-12-15 22:30:00,My favorite part of being on the road is getting to visit small neighborhoods and talk to voters like Greg. Every conversation I have makes me even more optimistic about the future of our country.,769
2019-12-15 21:30:33,"2019 was Alaska’s warmest year on record, and it’s affecting vulnerable indigenous communities. As president, I promise that I will take bold action against climate change and ensure we achieve a 100% clean energy economy.

WASHINGTONPOST.COM
Facing catastrophic climate change, they still can’t quit Big Oil",1039
2019-12-15 19:58:32,"The Trump Administration is recklessly loosening regulations on greenhouse gas emitters. As president, I’ll ensure these corporations are held accountable.

NYTIMES.COM
It’s a Vast, Invisible Climate Menace. We Made It Visible.",714
2019-12-15 18:20:31,"The leading Democrat opposed to impeachment is switching parties to protect Trump.

The best way to beat him is to give him a well funded opponent — and a strong campaign at the top of the ticket.

Pitch in to me and the Democrat who will face him: https://joe.link/36v3nWq

CNN.COM
New Jersey Democrat outspoken against Trump impeachment expected to switch parties, sources say",1736
2019-12-14 23:49:21,"Our teachers aren’t just educators — they’re coaches. They’re giving our children the confidence they need to grow, just like they did when I was a kid. If we want to invest in the future of America, it starts with supporting our teachers.",2523
2019-12-14 23:40:58,"Thank you for a great night, San Antonio — let’s flip Texas blue!",7398
2019-12-14 21:41:02,"Climate change is a global crisis that requires a global response. Sign this petition if you think the United States should rejoin the Paris Agreement:

GO.JOEBIDEN.COM
Joe Biden for President: Official Campaign Website | Paris Agreement Petition",1446
2019-12-14 19:19:46,"As president, I’ll call for an unprecedented investment in our country’s infrastructure so the American middle class can compete and win in the global economy. Read my full plan here:

JOEBIDEN.COM
THE BIDEN PLAN TO INVEST IN MIDDLE CLASS COMPETITIVENESS – Joe Biden for President",1149
2019-12-14 17:00:35,"Seven years after Newtown, we have to ask ourselves: what kind of nation are we if we simply accept that kids learn active shooter drills with their ABCs?

We can defeat the NRA. And we'll use every tool of our democracy to do it.

MEDIUM.COM
Statement from Vice President Joe Biden Marking Seven Years Since the Sandy Hook Shooting",1519
2019-12-14 03:32:29,Donald Trump doesn’t know who we are as a country. We’re a nation of immigrants — and our diversity has always been our biggest strength.,5093
2019-12-13 22:23:55,"There is enormous opportunity once we get Donald Trump out of the White House. My administration will tackle the climate emergency head-on and create 10 million jobs to power the clean energy economy of the future.

JoeBiden.com/Climate",2874
2019-12-13 18:57:16,"Tom Joyner is like no other. His show and presence in the community was legendary, and his work on HBCUs will make a difference for generations. Tom made millions smile and touched many lives — on and off-air. ""The Fly Jock"" is an undisputed legend.

THEGRAPEVINE.THEROOT.COM
Forever Fly Jock: The Iconic Tom Joyner Retires After 25 Years On the Radio",805
2019-12-13 18:13:18,"There is no time to waste when it comes to addressing the climate emergency. On day one, I’ll take bold action to unleash the power of renewable energy and put us on course to become a 100% clean energy economy with net-zero emissions by 2050.

http://JoeBiden.com/Climate",1033
2019-12-13 17:02:39,"I applaud the Senate's landmark legislation formally recognizing the Armenian Genocide. If we don't fully acknowledge the past, “never again” loses its meaning. The facts must be as clear and as powerful for future generations as for those whose memories are seared by tragedy.

USATODAY.COM
Senate recognizes Armenian genocide over objections of Trump and Turkish government",3289
2019-12-13 00:38:55,President Trump continues to deny the scientific evidence in front of his own eyes — and we’re all paying the price. We must get him out of the White House and treat climate change like the existential threat it is.,2232
2019-12-12 23:45:42,"We must restore our nation's commitment to humane and effective immigration policies. As president, I'll provide a fair and just system that helps to grow and enhance our economy, and secure our cherished values.

JOEBIDEN.COM
The Biden Plan for Securing Our Values as a Nation of Immigrants – Joe Biden for President",678
2019-12-12 22:45:08,"The one truly sacred obligation our government has is to properly train and equip the men and women who defend our nation at war and to care for them and their families—while they’re deployed, and after they come home. We need a president who will honor that obligation.",1914
2019-12-12 20:08:32,"What kind of president bullies a teenager? Donald Trump, you could learn a few things from Greta on what it means to be a leader.",11498
2019-12-12 17:48:38,"I’ll rejoin the Paris Agreement on day one—and rally the world to push our progress further and faster. It’s time to put an end to Trump’s shameful abdication of leadership. The future of our country and the world our children and grandchildren inherit hangs in the balance.

Trump’s reckless decision to withdraw from the Paris Agreement has put our ability to confront the climate crisis in jeopardy. It proves he doesn’t have any idea of what we’re up against, despite indisputable evidence. And it again confirms that he's incapable of real leadership.

MEDIUM.COM
Statement from Vice President Joe Biden on the Anniversary of the Paris Climate Accord",2065
2019-12-12 16:16:05,The first and most important part of my climate change plan: beating Donald Trump.,2272
2019-12-12 03:39:58,We are so much better than who Donald Trump thinks we are — we cannot let him define us as a nation.,4987
2019-12-12 02:47:59,Read the full plan: JoeBiden.com/Immigration,2272
2019-12-12 01:06:14,You shouldn’t be forced to give up the health insurance and benefits that you fought for. Period.,1709
2019-12-11 23:41:20,"Dr. Jill Biden and I are keeping those affected by this hate-filled attack in our hearts. We cannot be silent in the face of anti-Semitism. We are in a battle for the soul of this nation — and it's up to all of us to stand up to bigotry and to give hate no safe harbor.

Our gun laws make these hate-filled attacks even more deadly. We must pass common-sense reforms to keep guns out of dangerous hands and work to end our gun violence epidemic.

NYTIMES.COM
Jersey City Shooting: Suspect Linked to Black Hebrew Israelite Group",475
2019-12-11 23:12:34,Being a nation of immigrants has always been one of our greatest strengths. Our diversity makes us stronger. Donald Trump doesn't get that — we need a president who does.,1704
2019-12-11 20:30:42,"Immigration has always made us stronger—it’s essential to who we are. But Donald Trump has waged an assault on our values as a nation of immigrants.

As president, I'll undo Trump’s damage and put our values back at the heart of our immigration system:

JOEBIDEN.COM
The Biden Plan for Securing Our Values as a Nation of Immigrants – Joe Biden for President",1032
2019-12-11 19:31:57,"Greta Thunberg’s passion and courage have inspired millions and sparked a youth-led movement for change in every corner of the globe. This honor is well-deserved and serves as a reminder of the urgent, drastic action we must take to address the climate crisis.

TIME.COM
Greta Thunberg Is TIME’s 2019 Person of the Year",6395
2019-12-11 17:14:05,"Folks are coming together across the country to host watch parties for next week's Democratic debate! Head to https://joe.link/38sEaOb to sign up to host one in your community.

MOBILIZE.US
Host a Debate Watch Party for Team Joe · MobilizeAmerica",552
2019-12-11 03:17:22,"The past few years have been the hottest ever recorded in the Arctic. We can't afford four more years of a president who denies the scientific evidence in front of his eyes. We must get Trump out of the White House and treat climate change like the existential threat it is.

NYTIMES.COM
Climate Change Is Ravaging the Arctic, Report Finds",1305
2019-12-11 02:15:13,"President Trump is leading the most corrupt administration in modern American history. At every turn, he has used the power of the presidency to benefit his own personal interests. It has got to end.

I'll ensure our government works for all Americans — not just the powerful.",3309
2019-12-11 01:30:00,My team and I are going to pick one lucky person to come out and join me for dinner (and ice cream) on the campaign trail! Time is running out to enter the contest — chip in today for your chance to win: https://joe.link/2E81z9M,285
2019-12-11 00:18:04,"With just two months until the Iowa Caucus, we embarked on an eight-day, 18 county #NoMalarkey barnstorm across the state. Folks are fired up to defeat Donald Trump and take back this country.",2142
2019-12-10 22:30:18,"Couldn’t have said it better than Chief Acevedo: “You’re either here for women and children and our daughters and our sisters and our aunts or you’re here for the NRA.”

CHRON.COM
Houston police chief calls out Cornyn, Cruz, McConnell in wake of cop's shooting death",6049
2019-12-10 21:00:01,"We shouldn’t have to live in fear of President Trump’s erratic, impulsive decisions.",1686
2019-12-10 19:56:49,Our team in Iowa is working hard every day — and they need your help. Chip in what you can to help our team purchase what they need to keep getting out there and talking to voters: https://joe.link/35c8sCS,207
2019-12-10 19:24:41,"Yesterday, on the eve of #HumanRightsDay, Trump again coddled a dictator—blocking a UN meeting on North Korean human rights, betraying our values. Trump continues to side with the brutal Kim Jong Un regime at the expense of American leadership, our allies, and our security.

FOREIGNPOLICY.COM
Desperate to Save Diplomacy, White House Blocks U.N. Meeting on North Korean Atrocities",506
2019-12-10 17:24:10,"Dr. Jill Biden and I join communities around the world in marking #HumanRightsDay. This day is a time of reflection and recommitment to the notion that all human beings are equal in dignity and rights.

MEDIUM.COM
Statement from Vice President Joe Biden on Human Rights Day",1067
2019-12-10 00:28:08,Enough is enough.,3027
2019-12-09 22:32:29,"Donald Trump is erratic, unstable, and dangerously incompetent. Every day that he directs our national security is a dangerous day for the United States.",4058
2019-12-09 20:26:38,"We can make Donald Trump a one-term president and take back this country — but we cannot do it without your help. Join our team today and let’s get to work:

JOEBIDEN.COM
Join the Team",1130
2019-12-09 18:34:57,"No matter where you start in life, there should be no limit to what you can achieve. We’ve got to rebuild the middle class and this time, make sure everyone comes along.",1394
2019-12-09 16:30:18,"Educators deserve a partner in the White House. As president, I will support our educators by giving them the pay and dignity they deserve. Learn more about my plan for educators, students, and our future:

JOEBIDEN.COM
Plan for Educators, Students, and our Future | Joe Biden",805
2019-12-09 02:10:26,"Prescription drug companies are profiteering off the pocketbooks of sick individuals — it’s wrong. As president, I will stand up to the abuse of power by drug corporations and put an end to runaway drug prices. Read my full plan here:

JOEBIDEN.COM
Health Care – Joe Biden for President",980
2019-12-09 00:43:19,"We cannot go on denying the devastating effects of climate change — we must choose science over fiction. As president, I will address this grave threat and lead the world in addressing the climate emergency.

BBC.COM
Oceans running out of oxygen, say scientists",1844
2019-12-08 21:06:31,"It is within our grasp to end our gun violence epidemic. As president, I will hold gun manufacturers accountable, get weapons of war off our streets, and keep guns out of dangerous hands. Read my full plan:

JOEBIDEN.COM
Joe Biden's Plan to End Gun Violence | Joe Biden for President",1516
2019-12-08 16:35:36,"I’m glad the Senate passed the #FUTUREAct to permanently fund historically black colleges and universities, and other minority-serving institutions. I’ll invest $70 billion in these institutions to improve affordability, build new facilities, and support student success.

CNN.COM
Senate passes bill to permanently fund historically black colleges and universities",1011
2019-12-08 01:50:44,We cannot stand by and let Donald Trump destroy the character of our nation. We must make him a one-term president.,5358
2019-12-08 00:33:15,"Today, we remember Pearl Harbor and those we lost — like Seaman Roy Powers and Seaman Jimmy Palides who we honored today in Oelwein, Iowa.

It’s an opportunity to reflect on all our veterans’ sacrifices, and recommit to ensuring they receive the care they have earned.",1694
2019-12-07 22:23:50,"Marge turns 100 soon, so I asked her about her secret to longevity.",2143
2019-12-07 21:27:44,"We have a Secretary of Education who doesn't value our public schools, an EPA Administrator who doesn’t believe that climate change is an existential threat, and an Attorney General who puts the selfish interests of the President ahead of the American people. We deserve better.",3240
2019-12-07 20:25:23,"It's the final day of the #NoMalarkey barnstorm, but the enthusiasm we’ve seen could make a big difference in the next few weeks before the Iowa Caucus.

We need your help to keep this momentum going—contribute today to keep fueling our efforts: https://joe.link/36bIi2V",1597
2019-12-07 17:15:24,"House Democrats have passed legislation to enact universal background checks and reauthorize VAWA.

It’s time for Senate Majority Leader Mitch McConnell to do his job and bring these bills up for a vote.

VOX.COM
House Democrats have passed nearly 400 bills. Trump and Republicans are ignoring them.",2829
2019-12-07 02:00:00,Couldn't have said it better myself! I’m honored to have former Secretary of State John Kerry join me for the #NoMalarkey barnstorm.,2021
2019-12-07 01:00:19,"We deserve to know what Donald Trump is hiding.

CNN.COM
Trump asks Supreme Court to block House subpoenas to banks for financial documents",2081
2019-12-07 00:29:02,"The Voting Rights Act used to be one of our best tools to fight state laws designed to suppress the vote — particularly the votes of people of color. Then it was gutted by the Supreme Court, and Congressional Republicans have refused a legislative fix.

Today, House Democrats led the way by passing a bill to restore the Voting Rights Act. All but one Republican voted against it. Shameful. Strengthening our democracy should not be a partisan issue.

NYTIMES.COM
House Passes Voting Rights Bill Despite Near Unanimous Republican Opposition",2050
2019-12-06 22:03:51,"I’m so proud and so humbled to have former Secretary of State John Kerry's support. He is an American hero, statesman, visionary, and friend. His endorsement and partnership mean the world to me.",4019
2019-12-06 20:24:17,Our kids deserve a President who listens.,6633
2019-12-06 19:52:13,Dr. Jill Biden and I send our prayers to those affected by today's tragic shooting at Naval Air Station Pensacola. We're grateful for the brave first responders who rushed to the scene and selflessly risked their lives to save others.,1132
2019-12-06 16:21:09,"A job is about a lot more than a paycheck. It’s about dignity. It’s about being able to look your kid in the eye and say everything is going to be okay—and mean it. Too many people today can’t do that.

We have to rebuild an inclusive middle class and restore the dignity of work.",2196
2019-12-06 04:50:54,We’re going to beat Donald Trump like a drum.,2409
2019-12-06 03:26:42,"This administration is morally bankrupt.

CBSNEWS.COM
Nearly 700,000 Americans could lose food stamps under Trump administration plan",1473
2019-12-06 00:20:05,"Our president should be able to meet a simple test: understanding that Puerto Ricans are American citizens, and that they are entitled to—and deserve—the same support from the United States government as every citizen.

Donald Trump has failed that test.

ORLANDOSENTINEL.COM
Joe Biden: Puerto Rico deserves more respect than Donald Trump has given | Commentary",5114
2019-12-05 23:45:00,DREAMers are Americans — and it’s time we make it official. We must keep our promise to them and provide a pathway to citizenship.,1713
2019-12-05 21:56:19,We need a president who is respected on the world stage.,19200
2019-12-05 21:24:35,"President Trump continues to embarrass us on the world stage. We need a president who is ready on day one to repair our global reputation and restore American leadership abroad.

But I can't get to the White House without your help, chip in today:

SECURE.ACTBLUE.COM
Chip in to elect Joe Biden",636
2019-12-05 19:41:52,"As president, I’ll make sure giant corporations and the super-wealthy pay their fair share in taxes — and then invest that money in growing a stronger, more inclusive middle class.

BLOOMBERG.COM
Biden Plan Would Target Tax-Avoiding Companies Like Amazon",2935
2019-12-05 16:30:07,"President Trump is destroying American leadership and credibility abroad. As president, I'll rebuild a modern, agile U.S. Department of State—investing in and re-empowering the finest diplomatic corps in the world.

GQ.COM
Trump Is Waging War on America's Diplomats",920
2019-12-05 03:45:00,My administration will spark the second great railroad revolution to propel our nation's infrastructure into the future and help solve the climate emergency.,1589
2019-12-05 02:49:47,"The world is laughing at President Trump. They see him for what he really is: dangerously incompetent and incapable of world leadership.

We cannot give him four more years as commander in chief.",21196
2019-12-04 21:27:53,"Take a look inside the #NoMalarkey bus with my favorite road trip partner, Dr. Jill Biden.",11662
2019-12-04 19:44:54,"We are in a battle for the soul of America. It’s time we come together, remember who we are, and take this country back.

GLOBEGAZETTE.COM
Iowa Caucus: Joe Biden offers plan to ""save the soul of America"" in Mason City stop",2043
2019-12-04 18:15:07,"Nearly 1 in 3 women worldwide are subjected to physical violence, rape or stalking by a partner at some point in their lives. As president, I’ll tackle this epidemic head-on, and work to end violence against women. #16Days

JOEBIDEN.COM
THE BIDEN PLAN TO END VIOLENCE AGAINST WOMEN – Joe Biden for President",1107
2019-12-04 03:35:26,"The Trump Administration's ""Infrastructure Weeks"" have been a bunch of malarkey. As president, I'll make a transformational investment in our nation's infrastructure and future.

JoeBiden.com/Infrastructure",2530
2019-12-04 00:24:08,"I’m running for president to restore the soul of this nation, rebuild a more inclusive middle class, and unite all Americans.

If you’re with me, let me know by chipping in to our campaign today:

SECURE.ACTBLUE.COM
Chip in to elect Joe Biden",1046
2019-12-03 23:31:35,Kamala Harris is an incredible talent with unlimited potential. Her career has been defined by taking on those who abuse power and seeking equity and justice for all people. Her intellect and insight will continue to be needed by the Democratic Party and the country.,13855
2019-12-03 22:11:35,"Everyone deserves the peace of mind that comes with quality, affordable health care. My administration will give people the choice between their existing plan and a Medicare-like public option. It’s the most effective way to achieve universal coverage.",1510
2019-12-03 17:15:52,Another hundred miles down. #NoMalarkey,2837
2019-12-03 02:55:44,"In the United States of America, we leave nobody behind — no matter your race, gender, religion, sexual orientation, or disability. We need a president who understands that.",1385
2019-12-03 01:30:09,"If we don’t take urgent action to address the climate emergency, our planet may never recover. We must get the climate change denier out of the White House and tackle this crisis head-on.

NBCNEWS.COM
U.N. chief warns of ‘point of no return’ on climate change",1011
2019-12-03 00:30:00,"My team and I are going to pick someone to fly out to come meet me on the trail and share a meal, all expenses on us. And yes, we can have ice cream for dessert!

Time is running out to enter — chip in for your chance to win: https://joe.link/34I8Skb",318
2019-12-02 23:30:40,We must get these weapons of war out of our communities. #NoMalarkey,4093
2019-12-02 22:19:25,"Governor Bullock and I have always agreed on a central tenet of his campaign: every American deserves a fair shot. He has served Montana well and will continue to do so with fairness and strength. Thank you, Governor.",823
2019-12-02 22:05:12,"I’ve always believed we are strongest when we act as one America. If we come together and unite this country, there is nothing that we cannot accomplish.

If you agree, join our team today:

JOEBIDEN.COM
Join the Team",620
2019-12-02 20:25:01,"Meet Richard. Find out why he, like millions of Americans, supports protecting and expanding Obamacare.",1362
2019-12-02 19:44:44,"American leadership has served as the backbone of NATO since its founding 70 years ago — until President Trump. His abdication of America’s traditional leadership role could not come at a more critical moment for the alliance.

MEDIUM.COM
Statement from Vice President Joe Biden on NATO Leaders Meeting",1330
2019-12-02 16:09:38,8 day bus tour through Iowa. No Malarkey. Hope you follow along!,2503
2019-12-02 03:28:48,"64 years ago today, Rosa Parks' courageous act forever changed our country and the course of history. We must continue to follow her brave example and speak out against injustice, wherever it is found.",2458
2019-12-02 01:55:00,We’re officially on the road for our eight-day #NoMalarkey Tour across Iowa!,1308
2019-12-02 01:34:02,Congressman and former Admiral Joe Sestak has served his country bravely for decades. He ran his campaign with the same standards of strength and respect he has held his entire life. Thank you for your service.,1079
2019-12-01 23:35:00,Every voter counts. We need a president who is ready to listen to every voice.,2598
2019-12-01 20:44:49,"Over the last 30 years, the fight against #HIV has taught us to be big-hearted; to follow the science; to treat everyone with dignity and respect, and to protect the human rights of all who walk this planet. #WorldAIDSDay

MEDIUM.COM
Statement from Vice President Joe Biden on World AIDS Day",933
2019-12-01 01:25:00,"Eight years of Donald Trump will fundamentally alter the character of our nation. We cannot let that happen.

We must make him a one-term president.",5759
2019-12-01 00:17:53,"It's clear who President Trump works for. His administration prioritized giant tax cuts for the super-wealthy and corporations — meanwhile, they've attacked food assistance every chance they've gotten. It’s heartless.

No one should go hungry in America.

NBCNEWS.COM
Trump's proposed SNAP changes would mean millions lose food stamp access",1486
2019-11-30 22:01:51,Fired up and ready to go for the #NoMalarkey barnstorm!,5579
2019-11-30 21:48:45,"Jill and I would like to extend our greetings to those celebrating the Hmong New Year. Wishing you joyous, colorful celebrations throughout the country filled with music, quality time with family, and all blessings for new beginnings — Nyob Zoo Xyoo Tshiab!",934
2019-11-30 20:32:55,"26 years ago, I fought to get the Brady Handgun Violence Prevention Act passed — and established the background check system that has kept guns out of the hands of so many dangerous individuals.

I’ve taken on the NRA and beaten them — twice. As president, I’ll do it again.",2040
2019-11-30 19:09:28,"Today, and every day, I encourage you to shop locally and support the folks in your community working hard every day. #SmallBusinessSaturday",3649
2019-11-30 18:02:03,"I’m incredibly thankful for the supportive members of #TeamJoe across the country working hard every day for our campaign.

I’d love to know what you’re thankful for. Share your story here:

GO.JOEBIDEN.COM
Joe Biden for President: Official Campaign Website | Tell Joe Your Story",1671
