datetime,text,likes 
2020-08-27 06:00:44,"Team Trump
August 26, 2020 at 11:09 PM ·

Vice President Mike Pence: On November 3rd, you need to ask yourself; who do you trust to rebuild this economy?",21966
2020-08-27 06:00:27,"Team Trump
August 26, 2020 at 10:56 PM ·

Vice President Mike Pence: There's no doubt how President Trump sees America

#RNC2020",19594
2020-08-27 04:34:42,"Team Trump
August 26, 2020 at 10:29 PM ·

Vice President Mike Pence is, and always has been, a foremost defender of freedom.

#RNC2020",20053
2020-08-27 04:07:54,"Team Trump
August 26, 2020 at 9:58 PM ·

Chen Guangcheng's full remarks at the GOP Convention

#RNC2020",12694
2020-08-27 03:54:13,"Team Trump
August 26, 2020 at 9:50 PM ·

Madison Cawthorn's full remarks at the GOP Convention

#RNC2020",42308
2020-08-27 03:51:29,"Team Trump
August 26, 2020 at 9:38 PM ·

Lou Holtz's full remarks at the GOP Convention

#RNC2020",18327
2020-08-27 03:35:29,"Team Trump
August 26, 2020 at 9:30 PM ·

Kellyanne Conway's full remarks at the GOP Convention

#RNC2020",27086
2020-08-27 02:56:50,"Team Trump
August 26, 2020 at 8:51 PM ·

Governor Kristi Noem's full remarks at the GOP Convention

#RNC2020",24174
2020-08-27 02:03:01,WATCH: Republican National Convention - Night 3: Land of Heroes #RNC2020,47224
2020-08-26 18:37:36,"Hurricane Laura is a very dangerous and rapidly intensifying hurricane. My Administration remains fully engaged with state & local emergency managers to continue preparing and assisting the great people Texas, Louisiana, and Arkansas. Listen to local officials. We are with you!",48259
2020-08-26 05:19:41,"Team Trump
August 25, 2020 at 10:45 PM ·

Mike Pompeo's full remarks at the GOP Convention

#RNC2020",17214
2020-08-26 04:37:32,"Team Trump
August 25, 2020 at 10:34 PM ·

Eric Trump: Under President Trump, freedom will never be a thing of the past

#RNC2020",18821
2020-08-26 03:12:24,"Team Trump
August 25, 2020 at 9:10 PM ·

Cris Peterson's full remarks at the GOP Convention

#RNC2020",8668
2020-08-26 03:03:06,"Team Trump
August 25, 2020 at 8:40 PM ·

Tonight we explore together, America. #RNC2020",5133
2020-08-26 02:15:30,WATCH: Republican National Convention - Night 2: Land of Opportunity #RNC2020,47379
2020-08-25 05:01:15,"Team Trump
August 24, 2020 at 10:51 PM ·

Senator Tim Scott: The President and I worked together on bringing over 75 billion dollars of private sector investment into distressed communities

#RNC2020 #OpportunityZones",30694
2020-08-25 04:22:59,"Team Trump
August 24, 2020 at 10:18 PM ·

In Joe Biden's America the Radical Left get whatever they want, and you get to pay for it.

Don't let it happen.",6933
2020-08-25 04:11:05,"Team Trump
August 24, 2020 at 10:09 PM ·

Kimberly Guilfoyle's full remarks at the GOP Convention

#RNC2020",37641
2020-08-25 03:58:34,"Team Trump
August 24, 2020 at 9:45 PM ·

Kim Klacik's full remarks at the GOP Convention

#RNC2020",33496
2020-08-25 03:56:26,"Team Trump
August 24, 2020 at 9:50 PM ·

Vernon Jones's full remarks at the GOP Convention

#RNC2020",28513
2020-08-25 02:20:25,WATCH: Republican National Convention - Night 1: Land of Promise,90839
2020-08-24 20:42:21,GOD BLESS THE USA!,151213
2020-08-24 20:37:26,"Team Trump
August 24, 2020 at 1:09 PM ·

President Donald Trump on disastrous Universal Mail-In Ballots

#RNC2020",8870
2020-08-24 14:45:16,"GOP Convention was live.
August 24, 2020 at 8:30 AM ·",21563
2020-08-24 04:14:26,Continued...,16315
2020-08-24 01:21:44,"WATCH: MAGAnomics with Steve Cortes, Lara Trump, and Fortino Rivera!

Text TRUMP to 88022",16530
2020-08-23 20:19:42,"ICYMI: Team Trump Online with Lara Trump, Tito Ortiz, and Harmeet Dhillon!

Text TRUMP to 88022",22324
2020-08-23 15:04:40,"Donald J. Trump was live.
August 22, 2020 at 7:58 PM ·

WATCH: Team Trump Online with Lara Trump, Tito Ortiz, and Harmeet Dhillon!

Text TRUMP to 88022",5785
2020-08-23 01:44:00,"WATCH: Team Trump Online with Lara Trump, Tito Ortiz, and Harmeet Dhillon!

Text TRUMP to 88022",19077
2020-08-22 22:54:44,"Representatives of the Post Office have repeatedly stated that they DO NOT NEED MONEY, and will not make changes. This is all another HOAX by the Democrats to give 25 Billion unneeded dollars for political purposes, without talking about the Universal Mail-In Ballot Scam that they are trying to pull off in violation of everything that our Country stands for. Vote NO to the Pelosi/ Schumer money wasting HOAX which is taking place now. Then fight the $51 million unasked for Ballots. Only ABSENTEE BALLOTS are acceptable!",166311
2020-08-22 17:13:35,"ICYMI: War Room Weekly with Tim Murtaugh!

Text TRUMP to 88022",18299
2020-08-22 16:10:52,"Biden and the Democrats have greatly disrespected the Great State of Wisconsin by not even paying a small visit to Milwaukee, the designated site of the DNC. The State & City worked very hard to make sure things would be good. Not nice. Vote Trump Wisconsin!",57400
2020-08-22 00:59:55,"WATCH: War Room Weekly with Tim Murtaugh!

Text TRUMP to 88022",12600
2020-08-21 20:41:44,"Crazy Bernie is proud that he dragged Joe Biden to the Radical Left!

Donald J. Trump
August 20, 2020 at 6:30 AM ·

Your job, your savings, and your future won’t be safe in Joe Biden’s America!",12015
2020-08-21 15:09:07,"ICYMI: Making the Case with Donald Trump Jr and Kimberly Guilfoyle

Text TRUMP to 88022",13339
2020-08-21 04:44:31,,26690
2020-08-21 04:03:31,"WATCH: The Real Joe Biden - Day Four

Text TRUMP to 88022",11905
2020-08-21 02:47:35,"They are sending out 51,000,000 Ballots to people who haven’t even requested a Ballot. Many of those people don’t even exist. They are trying to STEAL this election. This should not be allowed!",164631
2020-08-21 02:28:35,"REPLAY: President Donald Trump in Old Forge, PA #Pennsylvania

Text TRUMP to 88022",50464
2020-08-21 01:58:29,"The Democrats are demanding Mail-In Ballots because the enthusiasm meter for Slow Joe Biden is the lowest in recorded history, and they are concerned that very few people will turn out to vote. Instead, they will search & find people, then “harvest” & return Ballots. Not fair!",49438
2020-08-21 01:48:37,"WATCH: Making the Case with Donald Trump Jr and Kimberly Guilfoyle!

Text TRUMP to 88022",16091
2020-08-21 01:29:21,"I STAND FOR LAW AND ORDER AND I TOOK ACTION! Operation LeGend has led to the arrest of over 1,000 criminals, including 90 killers, all while Sleepy Joe Biden and the Radical Left excuses violence and crime in their Democrat-run cities. I want safety & security, Joe allows CRIME!",227994
2020-08-21 00:18:54,Joe Biden is plagiarizing from the Radical Left. Not the first time he's plagiarized!,20534
2020-08-20 23:54:03,"Team Trump
August 20, 2020 at 3:52 PM ·

President Donald Trump: If you want a vision of your life under Joe Biden, imagine the smoldering ruins of Minneapolis, the violent anarchy of Portland and the bloodstained sidewalks of Chicago coming to every city and town in America",24489
2020-08-20 21:22:13,"WATCH: President Donald Trump in Old Forge, PA #Pennsylvania

Text TRUMP to 88022",75335
2020-08-20 18:00:09,"ICYMI: Black Voices for Trump Real Talk Online! #BlackVoicesForTrump

Text TRUMP to 88022",14349
2020-08-20 17:45:29,THANK YOU DONNA! #MAGA,40252
2020-08-20 04:33:41,"WATCH: The Real Joe Biden - Night Three

Text TRUMP to 88022",12404
2020-08-20 02:14:49,China would own the United States if Sleepy Joe Biden ever got in!,32511
2020-08-20 01:46:20,"WATCH: Black Voices for Trump Real Talk Online! #BlackVoicesForTrump

Text TRUMP to 88022",17718
2020-08-20 00:46:44,I am talking with Great American Patriots in Florida on a TELE-Rally! Join me LIVE!,27398
2020-08-19 23:42:42,"The Trump White House Archived was live.
August 19, 2020 at 5:30 PM ·

Next—President Trump holds a news conference.",9808
2020-08-19 18:51:17,"WATCH: Vice President Pence in Darien, WI #Wisconsin

Text TRUMP to 88022",23649
2020-08-19 17:48:48,"ICYMI: The Right View with Lara Trump, Katrina Pierson, Kimberly Guilfoyle, and Mercedes Schlapp!

Text TRUMP to 88022",15695
2020-08-19 17:27:11,"Don’t buy GOODYEAR TIRES - They announced a BAN ON MAGA HATS. Get better tires for far less! (This is what the Radical Left Democrats do. Two can play the same game, and we have to start playing it now!).",386663
2020-08-19 06:21:44,"Team Trump
August 19, 2020 at 12:18 AM ·

TOMORROW: Join Team Trump LIVE for 'The Real Joe Biden' hosted by Boris Epshteyn and Stacy Washington at 11:00 pm ET!

RSVP: bit.ly/2Q4aDCA

#TeamTrump",5186
2020-08-19 04:58:25,"Team Trump
August 18, 2020 at 5:55 PM ·

President Donald Trump: “Joe Biden is the puppet of a Radical Left wing movement that seeks the complete elimination of America’s borders and boundaries.”",18234
2020-08-19 04:57:13,"Team Trump
August 18, 2020 at 6:09 PM ·

President Donald Trump: Here in Yuma, Arizona, we've invested over $1.7 billion and poured 180,000 cubic yards of concrete to build 108 miles of powerful BORDER WALL",11145
2020-08-19 03:55:24,"WATCH: The Real Joe Biden - Night Two #DemConvention

Text TRUMP to 88022",12972
2020-08-19 00:34:30,"WATCH: The Right View with Lara Trump, Katrina Pierson, Kimberly Guilfoyle, and Mercedes Schlapp! #TheRightView

Text TRUMP to 88022",12463
2020-08-18 22:03:20,"WATCH: President Trump in Yuma, AZ

Text TRUMP to 88022",53845
2020-08-18 21:37:05,"Joe Biden, in his own words!",35949
2020-08-18 19:17:39,"Women for Trump
August 18, 2020 at 12:58 PM ·

On this day in 1920, the 19th Amendment to our Constitution was ratified, securing the right to vote for women.

This milestone in American history was the product of the tireless efforts of suffragists and other advocates for women’s rights, who steadfastly pursued their vision of a more just and equal society.

#Empower #Vote #WomenForTrump",25643
2020-08-18 18:50:17,"The Trump White House Archived was live.
August 18, 2020 at 12:49 PM ·

LIVE—President Trump participates in an Iowa disaster recovery briefing.",9424
2020-08-18 15:03:07,What happened to Joe Biden?,18508
2020-08-18 15:02:25,"Many thousands of people work for our government. With that said, a former DISGRUNTLED EMPLOYEE named Miles Taylor, who I do not know (never heard of him), said he left & is on the open arms Fake News circuit. Said to be a real “stiff”. They will take anyone against us!",25027
2020-08-18 04:30:10,"WATCH: The Real Joe Biden - Night One

Text TRUMP to 88022",16779
2020-08-18 00:14:27,"ICYMI: President Trump in Oshkosh, WI

TEXT TRUMP to 88022",30603
2020-08-17 22:23:32,SAVE THE POST OFFICE!,33965
2020-08-17 21:56:32,"WATCH: President Trump in Oshkosh, WI

Text TRUMP to 88022",42060
2020-08-17 20:46:46,"WATCH: President Trump in Mankato, MN

Text TRUMP to 88022",111505
2020-08-17 18:18:29,"ICYMI: War Room Weekly with Tim Murtaugh, Mercedes Schlapp, and Deneen Borelli!

Text TRUMP to 88022",9975
2020-08-17 01:25:05,"WATCH: War Room Weekly with Tim Murtaugh, Mercedes Schlapp, and Deneen Borelli!

Text TRUMP to 88022",21460
2020-08-16 19:47:52,Fox News is not watchable during weekend afternoons. It is worse than Fake News CNN. I strongly suggest turning your dial to OANN. They do a really “Fair & Balanced” job!,188020
2020-08-16 17:35:53,"ICYMI: MAGAnomics with Steve Cortes!

Text TRUMP to 88022",14798
2020-08-16 02:20:50,"Senior Advisor Jared Kushner: The historic deal between Israel and the UAE shows Trump’s strategy is paying off

WASHINGTONPOST.COM
Opinion | Jared Kushner: The historic deal between Israel and the UAE shows Trump’s strategy is paying off",55256
2020-08-16 01:45:47,"WATCH: MAGAnomics with Steve Cortes!

Text TRUMP to 88022!",23832
2020-08-15 19:32:41,,30178
2020-08-15 18:49:30,"ICYMI: Black Voices for Trump with Paris Dennard, Stacy Washington, Vernon Jones, and Leo Terrell",26318
2020-08-15 17:20:37,"Veterans for Trump
August 15, 2020 at 10:44 AM ·

Today marks the 75th anniversary of Victory over Japan Day. Thank you to those who served and sacrificed! #VJDay75",28676
2020-08-15 15:02:31,"We will bring safety to our cities. We will bring hope to our most distressed communities — and in everything we do, we will stand in solidarity with the men and women of LAW ENFORCEMENT! Thank you to the NYC PBA for your endorsement. God Bless the #NYPD, and God Bless America!",142808
2020-08-15 15:01:35,"Today, it was my great honor to proudly accept the endorsement of the NYC PBA! I have deeply and profoundly admired the brave men and women of the #NYPD for my entire life. New York’s Finest are truly the best of the best — I will NEVER let you down! #MAGA

Team Trump
August 14, 2020 at 7:45 PM ·

Pat Lynch, President of the NYC PBA: ""I cannot remember when we've ever endorsed for the office of President of the United States, until now.""",33709
2020-08-15 03:16:32,"Team Trump
August 14, 2020 at 9:12 PM ·

TOMORROW: Join MAGAnomics hosted by Steve Cortes with special guests Andy Puzder and Betty and Jorge Rivas at 8:00 pm ET!

RSVP: bit.ly/3418qQu

#TeamTrump",9442
2020-08-15 01:43:39,"WATCH: Black Voices for Trump with Paris Dennard, Stacy Washington, Vernon Jones, and Leo Terrell!

Text TRUMP to 88022",32621
2020-08-15 00:39:19,"The biggest difference between the Presidential Race in 2020 and that of 2016 is the 2016 candidate, Crooked Hillary Clinton, was much smarter and sharper than Slow Joe, we have even more ENTHUSIASM now, and Fox News has become politically correct and no longer the big deal!",99098
2020-08-14 18:55:34,,19162
2020-08-14 18:52:43,"I am ready to send more money to States and Local governments to save jobs for Police, Fire Fighters, First Responders, and Teachers. DEMOCRATS ARE HOLDING THIS UP!",71060
2020-08-14 01:58:15,"ICYMI: Vice President Mike Pence's Remarks from the ""Farmers and Ranchers for Trump"" Launch",21582
2020-08-13 20:44:27,"WATCH: Vice President Mike Pence's Remarks from the ""Farmers and Ranchers for Trump"" Launch",56262
2020-08-13 19:34:37,"The Trump White House Archived was live.
August 13, 2020 at 1:00 PM ·

Next—Press Secretary Kayleigh McEnany holds a briefing!",5285
2020-08-13 18:15:55,"ICYMI: The Right View with Lara Trump, Katrina Pierson, Kimberly Guilfoyle, and Mercedes Schlapp! #TheRightView

Text TRUMP to 88022",11836
2020-08-13 17:41:59,,44479
2020-08-13 17:03:40,"Joint Statement of the United States, the State of Israel, and the United Arab Emirates",43671
2020-08-13 17:02:54,"Team Trump
August 13, 2020 at 9:30 AM ·

President Donald Trump: It's amazing the way Sleepy Joe buys into the Radical Left",5419
2020-08-13 13:22:44,I will be interviewed by Maria Bartiromo on Fox Business this morning at 7:30. A.M. Enjoy!,21383
2020-08-13 01:29:26,"WATCH: The Right View with Lara Trump, Katrina Pierson, Kimberly Guilfoyle, and Mercedes Schlapp!

Text TRUMP to 88022",21019
2020-08-13 00:32:28,I am talking with Great American Patriots in Wisconsin on a TELE-Rally! Join me LIVE!,19744
2020-08-12 20:43:02,"Big news, Oklahoma! I’m proud to support infrastructure in your state with $13.7 million from US DOT for bus improvements across the state. SO important for helping people get where they need to go safely.",27580
2020-08-12 18:42:09,"ICYMI: Team Trump Online - Biden's VP Pick!

Text TRUMP to 88022",15892
2020-08-12 04:02:55,"Joe & Phony Kamala are WEAK on crime & are the party of ANARCHY! I want a list of Patriots who donate in the NEXT HOUR. DONATE!

SECURE.WINRED.COM
STAND WITH PRESIDENT TRUMP!",20188
2020-08-12 01:58:02,"Thank you to Sheriff Gonzales of Bernalillo County, New Mexico, for joining my call with our Nation’s sheriffs. Appreciate your partnership to help make your county safe – great comments on Operation Legend!",27561
2020-08-12 00:32:37,I am talking with Great American Patriots in North Carolina on a TELE-Rally! Join me LIVE!,25899
2020-08-12 00:24:59,"WATCH: Team Trump Online - Biden's VP Pick!

Text TRUMP to 88022",34124
2020-08-11 18:28:43,"FOXNEWS.COM
Ivanka Trump, officials unveiling $122M investment for women empowerment initiative

Team Trump
August 11, 2020 at 12:28 PM ·

Today, the #WGDP Initiative, led by Ivanka Trump, is partnering with Walmart, Microsoft, and MasterCard to invest over $122M in women around the world!",27604
2020-08-11 15:40:58,"REPLAY: Team Trump Online with Lara Trump!

Text TRUMP to 88022",9760
2020-08-11 03:04:53,"Team Trump
August 10, 2020 at 9:04 PM ·

TOMORROW: Tune into Team Trump Online at 8:00 pm ET!

RSVP: bit.ly/3gM4t5t

#TeamTrump",6066
2020-08-11 01:04:51,"WATCH: Team Trump Online with Lara Trump!

Text TRUMP to 88022",17353
2020-08-11 00:40:30,I am talking with Great American Patriots in Ohio on a TELE-Rally! Join me LIVE!,25765
2020-08-10 21:39:29,White House News Conference today at 5:30 P.M. Enjoy!,47863
2020-08-10 18:05:23,"REPLAY: War Room Weekly with Tim Murtaugh! #WarRoomWeekly

Text TRUMP to 88022",9966
2020-08-10 16:41:04,"RINO Ben Sasse, who needed my support and endorsement in order to get the Republican nomination for Senate from the GREAT State of Nebraska, has, now that he’s got it (Thank you President T), gone rogue, again. This foolishness plays right into the hands of the Radical Left Dems!",18500
2020-08-10 16:23:18,"So now Schumer and Pelosi want to meet to make a deal. Amazing how it all works, isn’t it. Where have they been for the last 4 weeks when they were “hardliners”, and only wanted BAILOUT MONEY for Democrat run states and cities that are failing badly? They know my phone number!",208004
2020-08-10 15:12:16,"Donald J. Trump was live.
August 9, 2020 at 7:59 PM ·

WATCH: War Room Weekly with Tim Murtaugh!

Text TRUMP to 88022",14689
2020-08-10 03:15:07,"Team Trump
August 9, 2020 at 9:12 PM ·

TOMORROW: Tune into Team Trump Online at 8:00 pm ET!

RSVP: bit.ly/3fKJ1wx

#TeamTrump",7631
2020-08-10 01:56:09,"WATCH: War Room Weekly with Tim Murtaugh!

Text TRUMP to 88022",58396
2020-08-09 18:40:23,"ICYMI: Team Trump Online with Hogan Gidley!

Text TRUMP to 88022",18508
2020-08-09 02:00:38,"WATCH: Team Trump Online with Hogan Gidley!

Text TRUMP to 88022",24666
2020-08-08 21:30:07,"Sleepy Joe Biden just agreed with the Radical Left Democrats to raise Taxes by Three Trillion Dollars. Everyone will pay - Will kill your Stocks, 401k’s, and the ECONOMY. BIG CRASH! #MAGA",54519
2020-08-08 18:53:16,ICYMI: Making the Case with Kimberly Guilfoyle!,17921
2020-08-08 15:01:23,"Donald J. Trump was live.
August 7, 2020 at 7:59 PM ·

WATCH: Making the Case with Kimberly Guilfoyle!

Text TRUMP to 88022",5001
2020-08-08 03:58:27,"Team Trump
August 7, 2020 at 8:01 PM ·

As a result of President Trump's tough actions on the Tennessee Valley Authority, the TVA is now changing course on firing American workers",18946
2020-08-08 01:48:38,"WATCH: Making the Case with Kimberly Guilfoyle!

Text TRUMP to 88022",17207
2020-08-07 18:36:31,"ICYMI: Triggered with Donald Trump Jr, Michael Waddell, and Willie Robertson!",14810
2020-08-07 17:00:15,,66800
2020-08-07 14:31:18,"I called the politicization of the China Virus by the Radical Left Democrats a Hoax, not the China Virus itself. Everybody knows this except for the Fake and very Corrupt Media!",218829
2020-08-07 01:26:00,"WATCH: Triggered with Donald Trump Jr, Michael Waddell, and Willie Robertson! #Triggered

Text TRUMP to 88022",25785
2020-08-06 20:11:54,"Just like Radical Left New York is trying to destroy the NRA, if Biden becomes President your GREAT SECOND AMENDMENT doesn’t have a chance. Your guns will be taken away, immediately and without notice. No police, no guns!",84264
2020-08-06 19:38:24,"ICYMI: The Right View with Lara Trump, Katrina Pierson, Kimberly Guilfoyle, and Mercedes Schlapp!

Text TRUMP to 88022",13299
2020-08-06 13:58:54,"How can voters be sending in Ballots starting, in some cases, one month before the First Presidential Debate. Move the First Debate up. A debate, to me, is a Public Service. Joe Biden and I owe it to the American People!",179106
2020-08-06 01:06:33,"WATCH: The Right View with Lara Trump, Katrina Pierson, Kimberly Guilfoyle, and Mercedes Schlapp!

Text TRUMP to 88022",19493
2020-08-06 00:31:36,I am talking with Great American Patriots in Georgia on a TELE-Rally! Join me LIVE!,28677
2020-08-05 20:12:07,"Every time you see a negative Big Pharma commercial against me remember, it means your drug prices are coming way down!",85980
2020-08-05 19:52:33,,14747
2020-08-05 18:47:57,ICYMI: Vice President Mike Pence sits down with Lara Trump for Team Trump Online!,14274
2020-08-05 16:08:44,"CNN has no sources on the Task Force. Their “sources” are made up, pure fiction! Jim Acosta is a Fake reporter!",146145
2020-08-05 13:57:33,"Nevada has ZERO infrastructure for Mail-In Voting. It will be a corrupt disaster if not ended by the Courts. It will take months, or years, to figure out. Florida has built a great infrastructure, over years, with two great Republican Governors. Florida, send in your Ballots!",29054
2020-08-05 13:57:11,MAKE AMERICA GREAT AGAIN!,375084
2020-08-05 13:56:44,"NASA was Closed & Dead until I got it going again. Now it is the most vibrant place of its kind on the Planet...And we have Space Force to go along with it. We have accomplished more than any Administration in first 3 1/2 years. Sorry, but it all doesn’t happen with Sleepy Joe!",115342
2020-08-05 13:55:11,"There is TREMENDOUS Lawlessness in America’s Liberal Cities. Would be so easy to stop but they have a clouded vision of what should be done. They are indoctrinated with a philosophy which will never work, a philosophy which would destroy America. Portland would be the norm!",44979
2020-08-05 01:54:42,,93708
2020-08-05 01:17:37,"WATCH: Team Trump Online with Lara Trump and Vice President Mike Pence!

And after check out the Vice President's powerful speech in Wisconsin: https://www.youtube.com/watch?v=eOHc4IBdlFQ",22909
2020-08-04 23:47:36,"The Trump White House Archived was live.
August 4, 2020 at 5:30 PM ·

Next—President Trump holds a news conference.",8986
2020-08-04 21:27:45,I am deeply saddened by the tragic loss of eight Marines and one Sailor during a training exercise off the coast of California. Our prayers are with their families. I thank them for the brave service their loved ones gave to our Nation. #SemperFidelis,185919
2020-08-04 19:50:32,"Team Trump
August 3, 2020 at 9:21 PM ·

President Donald Trump on the Biden-Sanders Manifesto: ""Biden is now running as the most extreme left-wing candidate in history”",5003
2020-08-04 16:35:14,"The Trump White House Archived was live.
August 4, 2020 at 10:30 AM ·

This morning, President Trump participates in a signing ceremony for H.R. 1957—The Great American Outdoors Act!",11647
2020-08-04 13:52:24,OPEN THE SCHOOLS!!!,95614
2020-08-04 01:50:10,"WATCH: Team Trump Online with Lara Trump and Justin Clark!

Text TRUMP to 88022!",18879
2020-08-04 00:31:08,I am talking with Great American Patriots in Wisconsin on a TELE-Rally! Join me LIVE!,26713
2020-08-04 00:29:14,"ICYMI: Team Trump Online with Lara Trump and Justin Clark!

Text TRUMP to 88022",7073
2020-08-03 20:02:18,ICYMI: War Room Weekly with Tim Murtaugh!,11049
2020-08-03 17:33:34,"Team Trump
August 2, 2020 at 7:21 PM ·

President Donald Trump: We achieved record-low unemployment for African Americans, Hispanic Americans, Asian Americans and we will do it again!",6280
2020-08-03 15:46:13,"So Crazy Nancy Pelosi said horrible things about Dr. Deborah Birx, going after her because she was too positive on the very good job we are doing on combatting the China Virus, including Vaccines & Therapeutics. In order to counter Nancy, Deborah took the bait & hit us. Pathetic!",72338
2020-08-03 15:05:30,"Donald J. Trump was live.
August 2, 2020 at 7:58 PM ·

WATCH: War Room Weekly with Tim Murtaugh!",4259
2020-08-03 13:52:53,"""I’m afraid to say this out loud…""",52303
2020-08-03 13:52:29,The Radical Left has taken over Joe Biden and the Democrat Party. Don’t let them take over America!,18914
2020-08-03 13:47:34,"With the exception of New York & a few other locations, we’ve done MUCH better than most other Countries in dealing with the China Virus. Many of these countries are now having a major second wave. The Fake News is working overtime to make the USA (& me) look as bad as possible!",110972
2020-08-03 01:57:20,WATCH: War Room Weekly with Tim Murtaugh!,20310
2020-08-02 22:32:05,I am talking with Great American Patriots in Pennsylvania on a TELE-Rally! Join me LIVE!,43917
2020-08-02 18:50:18,"ICYMI: Black Voices for Trump Real Talk Online with Katrina Pierson!

Text TRUMP to 88022",20786
2020-08-02 14:24:42,"When you see the Drug Companies taking massive television ads against me, forget what they say (which is false), YOU KNOW THAT DRUG PRICES ARE COMING DOWN, BIG. Favored Nations Clause means USA will pay the lowest price of any nation in the World. Never done before. Watch!!!",134490
2020-08-02 14:24:19,"Big China Virus breakouts all over the World, including nations which were thought to have done a great job. The Fake News doesn’t report this. USA will be stronger than ever before, and soon!",238662
2020-08-02 01:44:33,"WATCH: Black Voices for Trump Real Talk Online with Katrina Pierson, Lt. Governor Jennifer Carroll, and Bishop Harry Jackson Jr.

Text TRUMP to 88022",40265
2020-08-01 19:34:40,"ICYMI: Team Trump Online featuring special guest Vice President Mike Pence!

Text TRUMP to 88022",18001
2020-08-01 13:45:55,Obama worked harder for Hillary Clinton and the losing Clinton Campaign than she worked for herself! Now he’s working with Sleepy Joe - will be same result. MAGA is energized like never before!,198436
2020-08-01 03:31:09,"Team Trump
July 31, 2020 at 9:12 PM ·

TOMORROW: Join Black Voices for Trump Real Talk Online! hosted by Katrina Pierson with special guests Lt. Governor Jennifer Carroll and Bishop Harry Jackson Jr. at 8:00 pm ET!

RSVP: bit.ly/31bxcKK

#BlackVoicesforTrump",17823
2020-08-01 01:56:49,"WATCH: Team Trump Online featuring special guest Vice President Mike Pence!

Text TRUMP to 88022",27842
2020-07-31 23:47:03,"The Trump White House Archived was live.
July 31, 2020 at 5:45 PM ·

LIVE—President Trump participates in a roundtable on COVID-19 response and storm preparedness.",12822
2020-07-31 23:41:31,,47749
2020-07-31 21:39:14,Very disappointed in Sen. Schumer for blocking the temporary extension of the $600 unemployment benefits. The Do Nothing Democrats are more interested in playing politics than in helping our deserving people. DRAIN THE SWAMP ON NOVEMBER 3RD!,45960
2020-07-31 21:36:22,"Pelosi & Schumer blocked desperately needed unemployment payments, which is so terrible, especially since they fully understand that it was not the workers fault that they are unemployed, it’s the fault of China!",128782
2020-07-31 21:04:08,"We just got 50% in Rasmussen, and much higher in our internal polls. We are doing a new ad campaign on Sleepy Joe Biden that will be out on Monday. He has been brought even further LEFT than Crazy Bernie Sanders ever thought possible. By the way, Bernie’s people love me on Trade!",46580
2020-07-31 20:36:13,"WATCH: President Trump meets with sheriffs in Florida!

Text TRUMP to 88022!

#CopsForTrump",96145
2020-07-31 18:57:35,"ICYMI: Triggered with Donald Trump Jr, Bill Hagerty, and Mike Ditka!",17263
2020-07-31 16:10:34,"Somebody please tell Congressman Clyburn, who doesn’t have a clue, that the chart he put up indicating more CASES for the U.S. than Europe, is because we do MUCH MORE testing than any other country in the World. If we had no testing, or bad testing, we would show very few CASES. Our massive testing capability, rather than being praised, is used by the Lamestream Media and their partner, the Do Nothing Radical Left Democrats, as a point of scorn. This testing, and what we have so quickly done, is used as a Fake News weapon. Sad!",185207
2020-07-31 05:19:42,"MUST READ: VERNON JONES - 'Because I'm a Black Democrat who supports Trump, MSNBC asked me this insulting question'

FOXNEWS.COM
Vernon Jones: Because I'm a Black Democrat who supports Trump, MSNBC asked me this insulting question",53463
2020-07-31 02:17:43,Great to spend time with Mike Singletary while going to Texas. He’s one of the greatest football players ever — A strong man and a really good person. Great being with you Mike!,95797
2020-07-31 01:34:33,"WATCH: Triggered with Donald Trump Jr, Bill Hagerty, and Mike Ditka! #Triggered

Text TRUMP to 88022",15651
2020-07-31 00:31:07,I am talking with Great American Patriots in New Hampshire and Maine on a TELE-Rally! Join me LIVE!,29773
2020-07-30 20:46:13,"My friend Herman Cain, a Powerful Voice of Freedom and all that is good, passed away this morning. Herman had an incredible career and was adored by everyone that ever met him, especially me. He was a very special man, an American Patriot, and great friend. I just got off the phone with his amazing wife Gloria, daughter, Melanie, and son Vincent to express my deepest condolences to the entire family. First Lady Melania Trump and I loved Herman Cain, a great man. Herman, Rest In Peace!",149114
2020-07-30 18:46:10,"ICYMI: The Right View with Lara Trump, Kimberly Guilfoyle, Katrina Pierson, & Mercedes Schlapp!

Text TRUMP To 88022",13560
2020-07-30 17:03:51,WATCH: Vice President Mike Pence speaks at a 'Cops for Trump' event in Pennsylvania!,83461
2020-07-30 16:00:38,"Drug prices will soon be lowered massively. Big Pharma (Drug Companies) are advertising against me like crazy because lower prices mean less profit. When you watch a Fake Ad, just think lower drug prices!!!",72335
2020-07-30 14:51:23,"Mail-In Voting is already proving to be a catastrophic disaster. Even testing areas are way off. The Dems talk of foreign influence in voting, but they know that Mail-In Voting is an easy way for foreign countries to enter the race. Even beyond that, there’s no accurate count!",30314
2020-07-30 00:38:48,"WATCH: The Right View hosted by Lara Trump, Kimberly Guilfoyle, Mercedes Schlapp and Katrina Pierson with special guest Dr. Katarina Lindley!

Text TRUMP to 88022!",21024
2020-07-29 21:58:56,Great to be in Texas!,137282
2020-07-29 18:50:58,"ICYMI: Women for Trump EMPOWER Hour: New Hampshire!

Text TRUMP to 88022",15687
